ID,Incident_Num,Incident_Type,Occured_date_time,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender
16889-828-13501,16889,Level 2 - Use of Force,08/13/2017 02:35:00 PM,W,M,M1,828,13501,Not Specified,Not Specified
16889-828-13502,16889,Level 2 - Use of Force,08/13/2017 02:35:00 PM,W,M,M1,828,13502,Not Specified,Not Specified
16889-828-13503,16889,Level 2 - Use of Force,08/13/2017 02:35:00 PM,W,M,M1,828,13503,Not Specified,Not Specified
16891-1781-13505,16891,Level 1 - Use of Force,08/14/2017 09:30:00 PM,N,J,J3,1781,13505,White,Male
16900-2214-13518,16900,Level 2 - Use of Force,08/15/2017 02:01:00 PM,E,E,E3,2214,13518,White,Male
16903-2244-13519,16903,Level 1 - Use of Force,08/15/2017 11:27:00 PM,E,G,G2,2244,13519,Not Specified,Male
16904-2153-13519,16904,Level 1 - Use of Force,08/15/2017 11:30:00 PM,E,G,G2,2153,13519,Not Specified,Male
16906-2373-13520,16906,Level 1 - Use of Force,08/16/2017 03:00:00 AM,W,M,M3,2373,13520,White,Male
17910-1665-14180,17910,Level 1 - Use of Force,10/22/2017 05:00:00 PM,N,N,N2,1665,14180,White,Male
17910-1665-14181,17910,Level 1 - Use of Force,10/22/2017 05:00:00 PM,N,N,N2,1665,14181,White,Female
17911-2314-14182,17911,Level 1 - Use of Force,10/22/2017 09:45:00 PM,S,S,S1,2314,14182,Not Specified,Male
17923-2209-14188,17923,Level 1 - Use of Force,10/23/2017 10:31:00 PM,N,U,U3,2209,14188,White,Female
17931-2115-14194,17931,Level 2 - Use of Force,10/25/2017 02:30:00 AM,E,E,E2,2115,14194,Black or African American,Male
17935-1777-14196,17935,Level 1 - Use of Force,10/25/2017 09:23:00 AM,-,-,-,1777,14196,Not Specified,Male
17940-1766-14227,17940,Level 1 - Use of Force,10/25/2017 11:09:00 PM,N,N,N2,1766,14227,Black or African American,Male
17941-1664-14227,17941,Level 1 - Use of Force,10/25/2017 11:09:00 PM,N,N,N2,1664,14227,Black or African American,Male
23285-1658-14241,23285,Level 1 - Use of Force,02/26/2018 01:30:00 PM,N,N,N2,1658,14241,White,Male
17963-1720-14245,17963,Level 1 - Use of Force,10/27/2017 03:20:00 PM,N,N,N3,1720,14245,White,Female
17967-2230-14248,17967,Level 1 - Use of Force,10/27/2017 05:44:00 PM,W,M,M3,2230,14248,Not Specified,Female
17968-2307-14249,17968,Level 1 - Use of Force,10/27/2017 05:44:00 PM,W,M,M3,2307,14249,Not Specified,Female
17973-1549-14250,17973,Level 1 - Use of Force,10/27/2017 10:42:00 PM,N,N,N3,1549,14250,White,Male
17979-2163-14256,17979,Level 1 - Use of Force,10/29/2017 08:14:00 AM,N,B,B1,2163,14256,White,Male
17966-2219-14257,17966,Level 1 - Use of Force,10/27/2017 05:44:00 PM,W,M,M3,2219,14257,Nat Hawaiian/Oth Pac Islander,Female
18125-1756-14260,18125,Level 1 - Use of Force,10/29/2017 11:55:00 AM,N,B,B1,1756,14260,White,Male
17982-2137-14260,17982,Level 1 - Use of Force,10/29/2017 11:55:00 AM,N,B,B1,2137,14260,White,Male
17983-2339-14263,17983,Level 1 - Use of Force,10/29/2017 08:00:00 PM,N,B,B1,2339,14263,Hispanic or Latino,Male
18063-1636-14325,18063,Level 1 - Use of Force,11/03/2017 11:52:00 AM,W,M,M3,1636,14325,White,Female
18065-1546-14325,18065,Level 1 - Use of Force,11/03/2017 11:52:00 AM,W,M,M3,1546,14325,White,Female
18117-1204-14325,18117,Level 1 - Use of Force,11/03/2017 11:52:00 AM,W,M,M3,1204,14325,White,Female
18069-2190-14328,18069,Level 1 - Use of Force,11/03/2017 07:38:00 PM,N,U,U3,2190,14328,White,Female
18070-2188-14328,18070,Level 1 - Use of Force,11/03/2017 07:38:00 PM,N,U,U3,2188,14328,White,Female
16928-1835-13533,16928,Level 1 - Use of Force,08/17/2017 01:56:00 AM,N,N,N3,1835,13533,Not Specified,Male
18072-1687-14329,18072,Level 1 - Use of Force,11/03/2017 11:06:00 PM,N,N,N2,1687,14329,Nat Hawaiian/Oth Pac Islander,Male
18081-1852-14330,18081,Level 1 - Use of Force,11/14/2017 12:56:00 PM,-,-,-,1852,14330,Not Specified,Female
18078-2399-14330,18078,Level 1 - Use of Force,11/04/2017 11:12:00 AM,N,J,J3,2399,14330,Not Specified,Female
18083-2405-14332,18083,Level 1 - Use of Force,11/03/2017 11:25:00 PM,S,R,R3,2405,14332,Not Specified,Female
18084-1732-14333,18084,Level 1 - Use of Force,11/04/2017 11:43:00 PM,S,S,S1,1732,14333,Black or African American,Male
18086-2103-14335,18086,Level 1 - Use of Force,11/05/2017 01:00:00 PM,N,N,N3,2103,14335,White,Male
18087-2165-14336,18087,Level 1 - Use of Force,11/05/2017 05:33:00 PM,N,N,N2,2165,14336,Black or African American,Female
18144-2160-14354,18144,Level 1 - Use of Force,11/08/2017 06:53:00 PM,S,R,R2,2160,14354,White,Male
18232-1857-14385,18232,Level 1 - Use of Force,11/14/2017 08:44:00 AM,W,K,K1,1857,14385,White,Female
18233-1890-14387,18233,Level 1 - Use of Force,11/14/2017 10:30:00 AM,W,D,D3,1890,14387,Not Specified,Male
18237-1665-14388,18237,Level 1 - Use of Force,11/13/2017 07:24:00 PM,N,L,L1,1665,14388,White,Male
18238-2393-14389,18238,Level 1 - Use of Force,11/14/2017 10:00:00 PM,W,M,M2,2393,14389,White,Male
18051-2195-14312,18051,Level 1 - Use of Force,11/02/2017 02:10:00 PM,W,Q,Q1,2195,14312,White,Female
18103-914-14343,18103,Level 1 - Use of Force,11/06/2017 07:00:00 PM,N,U,U3,914,14343,White,Male
18104-2134-14343,18104,Level 1 - Use of Force,11/06/2017 06:56:00 PM,N,U,U3,2134,14343,White,Male
18106-1559-14343,18106,Level 1 - Use of Force,11/06/2017 06:56:00 PM,N,U,U3,1559,14343,White,Male
18111-2405-14346,18111,Level 1 - Use of Force,11/06/2017 08:55:00 PM,S,S,S1,2405,14346,Not Specified,Female
18183-1869-14362,18183,Level 1 - Use of Force,11/10/2017 09:42:00 PM,SW,F,F1,1869,14362,White,Male
18248-1782-14391,18248,Level 1 - Use of Force,11/15/2017 06:00:00 AM,W,D,D2,1782,14391,Hispanic or Latino,Male
18257-2125-14396,18257,Level 1 - Use of Force,11/15/2017 09:11:00 PM,E,C,C1,2125,14396,Not Specified,Male
18256-2312-14397,18256,Level 1 - Use of Force,11/15/2017 09:11:00 PM,E,C,C1,2312,14397,Not Specified,Male
18278-2156-14414,18278,Level 1 - Use of Force,11/16/2017 06:01:00 PM,N,L,L3,2156,14414,White,Female
18279-2229-14414,18279,Level 1 - Use of Force,11/16/2017 06:30:00 PM,N,L,L3,2229,14414,White,Female
18295-1734-14415,18295,Level 1 - Use of Force,11/17/2017 03:38:00 PM,SW,W,W3,1734,14415,Hispanic or Latino,Male
18895-2229-14416,18895,Level 1 - Use of Force,11/28/2017 06:04:00 PM,N,L,L2,2229,14416,White,Male
18296-2134-14416,18296,Level 1 - Use of Force,11/17/2017 06:23:00 PM,N,L,L3,2134,14416,White,Male
18297-2363-14417,18297,Level 1 - Use of Force,11/17/2017 08:50:00 PM,SW,W,W1,2363,14417,Black or African American,Male
18300-2153-14421,18300,Level 1 - Use of Force,11/17/2017 10:48:00 PM,E,E,E1,2153,14421,White,Male
18302-2146-14422,18302,Level 1 - Use of Force,11/17/2017 11:23:00 PM,N,N,N3,2146,14422,Not Specified,Male
16283-2209-12919,16283,Level 1 - Use of Force,07/01/2017 11:08:00 PM,N,B,B2,2209,12919,Hispanic or Latino,Male
16919-1701-13527,16919,Level 1 - Use of Force,08/17/2017 07:08:00 AM,E,C,C3,1701,13527,White,Female
16918-1589-13527,16918,Level 1 - Use of Force,08/17/2017 07:07:00 AM,E,C,C3,1589,13527,White,Female
16924-967-13529,16924,Level 1 - Use of Force,08/17/2017 05:00:00 PM,N,N,N2,967,13529,Black or African American,Male
16926-1057-13529,16926,Level 1 - Use of Force,08/17/2017 05:00:00 PM,N,N,N2,1057,13529,Black or African American,Male
16925-1572-13530,16925,Level 1 - Use of Force,08/17/2017 02:15:00 PM,N,J,J1,1572,13530,Hispanic or Latino,Male
16925-1572-13531,16925,Level 1 - Use of Force,08/17/2017 02:15:00 PM,N,J,J1,1572,13531,Hispanic or Latino,Male
16929-1800-13532,16929,Level 1 - Use of Force,08/17/2017 01:56:00 AM,N,N,N3,1800,13532,Not Specified,Male
20528-1554-13571,20528,Level 1 - Use of Force,02/15/2018 10:30:00 AM,X,X,XX,1554,13571,Black or African American,Male
16948-1167-13571,16948,Level 2 - Use of Force,08/19/2017 04:55:00 PM,S,R,R1,1167,13571,Black or African American,Male
16959-2150-13577,16959,Level 1 - Use of Force,08/21/2017 11:17:00 AM,W,D,D3,2150,13577,White,Male
16972-1841-13582,16972,Level 1 - Use of Force,08/21/2017 09:00:00 PM,N,U,U2,1841,13582,White,Female
16974-2398-13583,16974,Level 1 - Use of Force,08/22/2017 12:15:00 AM,N,N,N3,2398,13583,White,Male
17091-1692-13677,17091,Level 1 - Use of Force,08/29/2017 07:15:00 AM,S,S,S2,1692,13677,Not Specified,Male
18820-1169-13685,18820,Level 1 - Use of Force,12/22/2017 08:41:00 PM,S,R,R2,1169,13685,Black or African American,Male
17104-1269-13686,17104,Level 1 - Use of Force,08/29/2017 02:41:00 PM,S,O,O1,1269,13686,Black or African American,Male
17106-1591-13686,17106,Level 1 - Use of Force,08/29/2017 02:41:00 PM,S,O,O1,1591,13686,Black or African American,Male
18821-2363-13686,18821,Level 1 - Use of Force,12/22/2017 07:50:00 PM,S,R,R2,2363,13686,Black or African American,Male
17107-1883-13687,17107,Level 1 - Use of Force,08/29/2017 07:08:00 PM,S,O,O3,1883,13687,White,Male
17128-1135-13737,17128,Level 1 - Use of Force,08/31/2017 06:24:00 AM,X,X,XX,1135,13737,American Indian/Alaska Native,Male
17124-811-13737,17124,Level 1 - Use of Force,08/31/2017 06:28:00 AM,X,X,XX,811,13737,American Indian/Alaska Native,Male
17127-900-13737,17127,Level 1 - Use of Force,08/31/2017 06:08:00 AM,X,X,XX,900,13737,American Indian/Alaska Native,Male
16278-2125-12915,16278,Level 2 - Use of Force,07/01/2017 02:09:00 AM,E,E,E2,2125,12915,Hispanic or Latino,Male
22478-2307-12916,22478,Level 1 - Use of Force,03/19/2018 02:34:00 PM,W,D,D1,2307,12916,White,Male
16279-1611-12916,16279,Level 1 - Use of Force,07/01/2017 10:30:00 AM,W,D,D2,1611,12916,White,Male
16282-672-12917,16282,Level 1 - Use of Force,07/01/2017 11:50:00 PM,N,U,U2,672,12917,White,Male
16284-2241-12918,16284,Level 1 - Use of Force,07/02/2017 12:50:00 AM,S,O,O1,2241,12918,Not Specified,Male
17148-2162-13746,17148,Level 2 - Use of Force,08/31/2017 06:11:00 PM,N,L,L1,2162,13746,Asian,Male
17136-914-13746,17136,Level 2 - Use of Force,08/31/2017 06:07:00 PM,X,X,XX,914,13746,Asian,Male
17138-1559-13748,17138,Level 2 - Use of Force,08/31/2017 06:10:00 PM,N,L,L1,1559,13748,Asian,Male
17147-1044-13760,17147,Level 2 - Use of Force,08/31/2017 06:15:00 AM,X,X,XX,1044,13760,Not Specified,Male
17161-2301-13765,17161,Level 1 - Use of Force,09/02/2017 07:00:00 PM,N,U,U2,2301,13765,Asian,Male
17165-1807-13769,17165,Level 1 - Use of Force,09/03/2017 03:40:00 AM,E,E,E2,1807,13769,White,Male
17174-2017-13774,17174,Level 1 - Use of Force,09/04/2017 04:40:00 PM,W,Q,Q1,2017,13774,White,Male
17194-2104-13774,17194,Level 1 - Use of Force,09/04/2017 04:02:00 PM,W,Q,Q1,2104,13774,White,Male
17176-456-13774,17176,Level 1 - Use of Force,09/04/2017 04:30:00 PM,W,Q,Q1,456,13774,White,Male
17176-456-13775,17176,Level 1 - Use of Force,09/04/2017 04:30:00 PM,W,Q,Q1,456,13775,White,Male
17194-2104-13775,17194,Level 1 - Use of Force,09/04/2017 04:02:00 PM,W,Q,Q1,2104,13775,White,Male
17178-2237-13776,17178,Level 1 - Use of Force,09/04/2017 05:32:00 PM,N,N,N2,2237,13776,White,Female
17175-2348-13776,17175,Level 1 - Use of Force,09/04/2017 05:32:00 PM,N,N,N2,2348,13776,White,Female
17179-1213-13777,17179,Level 1 - Use of Force,09/04/2017 06:29:00 PM,S,S,S3,1213,13777,Asian,Male
16912-2099-12924,16912,Level 3 - Use of Force,08/16/2017 09:15:00 PM,W,D,D1,2099,12924,Black or African American,Male
16915-1786-12924,16915,Level 3 - Use of Force,08/16/2017 09:50:00 PM,W,D,D1,1786,12924,Black or African American,Male
17152-2348-12924,17152,Level 2 - Use of Force,08/16/2017 09:48:00 PM,W,D,D1,2348,12924,Black or African American,Male
16291-1811-12925,16291,Level 1 - Use of Force,07/03/2017 02:29:00 PM,E,E,E3,1811,12925,White,Male
16292-1581-12925,16292,Level 1 - Use of Force,07/03/2017 02:27:00 PM,E,E,E3,1581,12925,White,Male
16293-2152-12926,16293,Level 1 - Use of Force,07/03/2017 04:00:00 PM,S,O,O1,2152,12926,White,Male
16295-1847-12928,16295,Level 1 - Use of Force,07/03/2017 10:10:00 PM,W,K,K2,1847,12928,Black or African American,Female
16296-1607-12929,16296,Level 1 - Use of Force,07/03/2017 10:30:00 PM,S,S,S2,1607,12929,Not Specified,Male
16297-1254-12930,16297,Level 1 - Use of Force,07/04/2017 01:54:00 AM,S,O,O1,1254,12930,Nat Hawaiian/Oth Pac Islander,Male
16298-1123-12930,16298,Level 1 - Use of Force,07/04/2017 01:54:00 AM,S,O,O1,1123,12930,Nat Hawaiian/Oth Pac Islander,Male
16306-773-12930,16306,Level 1 - Use of Force,07/03/2017 01:54:00 AM,S,O,O1,773,12930,Nat Hawaiian/Oth Pac Islander,Male
21603-1811-13720,21603,Level 1 - Use of Force,03/05/2018 06:00:00 PM,W,K,K1,1811,13720,Black or African American,Male
17122-2310-13734,17122,Level 1 - Use of Force,08/30/2017 05:45:00 PM,W,D,D3,2310,13734,White,Female
17123-1742-13735,17123,Level 1 - Use of Force,08/31/2017 12:55:00 AM,N,U,U2,1742,13735,White,Male
17281-2372-13826,17281,Level 1 - Use of Force,09/10/2017 01:48:00 AM,N,B,B1,2372,13826,Asian,Male
14910-2240-12056,14910,Level 1 - Use of Force,03/20/2017 02:47:00 PM,S,S,S3,2240,12056,Not Specified,Male
14915-1045-12059,14915,Level 1 - Use of Force,03/15/2017 06:09:00 PM,S,R,R2,1045,12059,Black or African American,Male
14888-2211-12067,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12067,Not Specified,Male
14888-2211-12068,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12068,Not Specified,Female
14888-2211-12071,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12071,White,Female
14888-2211-12072,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12072,White,Male
14888-2211-12073,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12073,Not Specified,Male
14888-2211-12074,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12074,Not Specified,Male
14888-2211-12075,14888,Level 1 - Use of Force,03/18/2017 04:39:00 PM,E,G,G1,2211,12075,Not Specified,Male
14918-1262-12076,14918,Level 1 - Use of Force,03/22/2017 01:00:00 AM,S,R,R2,1262,12076,White,Male
14965-1562-12098,14965,Level 2 - Use of Force,03/26/2017 04:40:00 PM,X,X,XX,1562,12098,White,Male
15368-898-12098,15368,Level 2 - Use of Force,03/26/2017 04:40:00 PM,X,X,XX,898,12098,White,Male
15020-1555-12120,15020,Level 1 - Use of Force,03/28/2017 12:43:00 PM,N,L,L1,1555,12120,Not Specified,Male
14956-1814-12121,14956,Level 1 - Use of Force,03/25/2017 06:28:00 PM,W,M,M3,1814,12121,Black or African American,Male
15033-1573-12127,15033,Level 1 - Use of Force,03/29/2017 04:58:00 PM,E,C,C3,1573,12127,Black or African American,Male
15030-1868-12127,15030,Level 1 - Use of Force,03/29/2017 04:58:00 PM,E,C,C3,1868,12127,Black or African American,Male
15077-671-12145,15077,Level 1 - Use of Force,04/02/2017 09:03:00 AM,SW,W,W2,671,12145,White,Male
15078-311-12145,15078,Level 1 - Use of Force,04/02/2017 09:02:00 AM,SW,W,W2,311,12145,White,Male
15080-456-12147,15080,Level 1 - Use of Force,04/02/2017 06:51:00 PM,W,D,D2,456,12147,Hispanic or Latino,Not Specified
15096-968-12151,15096,Level 1 - Use of Force,04/03/2017 08:30:00 AM,X,X,XX,968,12151,Black or African American,Male
15097-704-12153,15097,Level 1 - Use of Force,04/03/2017 10:30:00 AM,-,-,-,704,12153,Black or African American,Female
15115-1120-12153,15115,Level 1 - Use of Force,04/03/2017 10:30:00 AM,W,K,K1,1120,12153,Black or African American,Female
15098-1134-12153,15098,Level 1 - Use of Force,04/03/2017 10:30:00 AM,W,K,K1,1134,12153,Black or African American,Female
15153-1573-12153,15153,Level 1 - Use of Force,04/03/2017 11:30:00 AM,W,K,K3,1573,12153,Black or African American,Female
15101-1524-12155,15101,Level 1 - Use of Force,04/03/2017 03:35:00 PM,S,R,R2,1524,12155,Not Specified,Male
15114-946-12161,15114,Level 1 - Use of Force,04/03/2017 10:30:00 AM,W,K,K1,946,12161,Black or African American,Female
15456-704-12353,15456,Level 1 - Use of Force,04/25/2017 09:00:00 AM,S,R,R2,704,12353,Not Specified,Male
15459-666-12354,15459,Level 1 - Use of Force,04/26/2017 06:38:00 PM,S,R,R3,666,12354,Black or African American,Male
15461-1775-12355,15461,Level 1 - Use of Force,04/26/2017 08:27:00 PM,W,Q,Q2,1775,12355,White,Male
15462-1602-12356,15462,Level 1 - Use of Force,04/26/2017 09:26:00 PM,S,S,S1,1602,12356,Not Specified,Male
15464-1135-12358,15464,Level 1 - Use of Force,04/27/2017 01:00:00 PM,X,X,XX,1135,12358,Not Specified,Not Specified
15466-2340-12360,15466,Level 1 - Use of Force,04/27/2017 07:45:00 PM,W,K,K3,2340,12360,Black or African American,Male
15471-1813-12362,15471,Level 1 - Use of Force,04/28/2017 03:55:00 PM,S,R,R2,1813,12362,White,Female
15474-672-12363,15474,Level 2 - Use of Force,04/26/2017 03:48:00 AM,SW,F,F1,672,12363,White,Male
15475-1796-12364,15475,Level 1 - Use of Force,04/29/2017 12:40:00 AM,S,R,R2,1796,12364,Not Specified,Male
15163-2151-12193,15163,Level 1 - Use of Force,04/08/2017 02:10:00 PM,W,D,D2,2151,12193,Not Specified,Female
15165-1254-12196,15165,Level 2 - Use of Force,04/08/2017 08:05:00 PM,W,K,K2,1254,12196,White,Male
15166-303-12196,15166,Level 1 - Use of Force,04/08/2017 08:05:00 PM,W,K,K2,303,12196,White,Male
15167-1584-12196,15167,Level 1 - Use of Force,04/08/2017 08:05:00 PM,W,K,K2,1584,12196,White,Male
15476-1775-12365,15476,Level 1 - Use of Force,04/29/2017 01:49:00 AM,W,K,K2,1775,12365,Black or African American,Male
15483-2317-12368,15483,Level 1 - Use of Force,04/29/2017 09:30:00 AM,S,S,S1,2317,12368,Black or African American,Female
15484-1550-12369,15484,Level 1 - Use of Force,04/30/2017 05:10:00 AM,W,K,K1,1550,12369,Not Specified,Female
15487-1227-12371,15487,Level 1 - Use of Force,04/30/2017 07:46:00 PM,S,S,S3,1227,12371,Asian,Male
15489-2316-12371,15489,Level 1 - Use of Force,04/30/2017 07:46:00 PM,X,99,99,2316,12371,Asian,Male
15521-1809-12371,15521,Level 1 - Use of Force,04/30/2017 07:48:00 PM,X,99,99,1809,12371,Asian,Male
15487-1227-12372,15487,Level 1 - Use of Force,04/30/2017 07:46:00 PM,S,S,S3,1227,12372,Asian,Male
15489-2316-12372,15489,Level 1 - Use of Force,04/30/2017 07:46:00 PM,X,99,99,2316,12372,Asian,Male
15521-1809-12372,15521,Level 1 - Use of Force,04/30/2017 07:48:00 PM,X,99,99,1809,12372,Asian,Male
15535-1171-12396,15535,Level 2 - Use of Force,05/01/2017 08:30:00 PM,X,X,XX,1171,12396,White,Male
15536-1110-12399,15536,Level 1 - Use of Force,05/03/2017 10:59:00 PM,X,X,XX,1110,12399,Hispanic or Latino,Male
15580-1651-12427,15580,Level 1 - Use of Force,05/09/2017 06:20:00 AM,E,E,E1,1651,12427,Not Specified,Female
15581-1568-12429,15581,Level 1 - Use of Force,05/09/2017 10:15:00 AM,S,R,R3,1568,12429,Not Specified,Male
15586-1791-12429,15586,Level 1 - Use of Force,05/09/2017 10:00:00 AM,S,R,R3,1791,12429,Not Specified,Male
15582-1726-12429,15582,Level 1 - Use of Force,05/09/2017 10:07:00 AM,S,R,R3,1726,12429,Not Specified,Male
15596-2231-12431,15596,Level 1 - Use of Force,05/09/2017 01:11:00 PM,E,G,G3,2231,12431,Black or African American,Male
15590-1583-12433,15590,Level 1 - Use of Force,05/09/2017 11:23:00 PM,N,U,U2,1583,12433,Hispanic or Latino,Male
15591-2203-12436,15591,Level 1 - Use of Force,05/09/2017 07:55:00 PM,N,N,N3,2203,12436,White,Male
15599-1792-12438,15599,Level 2 - Use of Force,05/10/2017 12:41:00 PM,S,R,R1,1792,12438,Asian,Male
15600-1796-12438,15600,Level 2 - Use of Force,05/10/2017 12:41:00 PM,S,R,R1,1796,12438,Asian,Male
15602-1807-12441,15602,Level 1 - Use of Force,05/10/2017 09:20:00 PM,E,E,E3,1807,12441,Not Specified,Male
15603-1775-12442,15603,Level 1 - Use of Force,05/10/2017 07:37:00 PM,S,R,R2,1775,12442,Black or African American,Male
15604-1750-12442,15604,Level 1 - Use of Force,05/10/2017 07:30:00 PM,S,R,R2,1750,12442,Black or African American,Male
15605-2144-12446,15605,Level 1 - Use of Force,05/10/2017 10:45:00 PM,SW,W,W1,2144,12446,Hispanic or Latino,Female
15206-456-12217,15206,Level 1 - Use of Force,04/11/2017 02:12:00 PM,W,Q,Q2,456,12217,White,Male
15210-1788-12219,15210,Level 1 - Use of Force,04/11/2017 11:47:00 PM,S,S,S2,1788,12219,Not Specified,Male
15209-1809-12220,15209,Level 1 - Use of Force,04/11/2017 11:50:00 PM,S,S,S2,1809,12220,American Indian/Alaska Native,Male
15306-2131-12269,15306,Level 1 - Use of Force,04/19/2017 08:40:00 AM,N,B,B2,2131,12269,White,Male
15314-1602-12275,15314,Level 1 - Use of Force,04/19/2017 12:49:00 AM,S,S,S2,1602,12275,White,Male
15407-1693-12319,15407,Level 1 - Use of Force,04/25/2017 03:55:00 AM,SW,F,F2,1693,12319,White,Male
15409-900-12322,15409,Level 1 - Use of Force,04/25/2017 06:00:00 AM,S,R,R2,900,12322,American Indian/Alaska Native,Female
15411-909-12322,15411,Level 2 - Use of Force,04/25/2017 05:04:00 AM,S,R,R2,909,12322,American Indian/Alaska Native,Female
15418-932-12322,15418,Level 2 - Use of Force,04/25/2017 06:30:00 AM,S,R,R2,932,12322,American Indian/Alaska Native,Female
15455-1074-12322,15455,Level 2 - Use of Force,04/25/2017 08:45:00 AM,S,R,R2,1074,12322,American Indian/Alaska Native,Female
15456-704-12322,15456,Level 1 - Use of Force,04/25/2017 09:00:00 AM,S,R,R2,704,12322,American Indian/Alaska Native,Female
15409-900-12323,15409,Level 1 - Use of Force,04/25/2017 06:00:00 AM,S,R,R2,900,12323,Not Specified,Male
15411-909-12323,15411,Level 2 - Use of Force,04/25/2017 05:04:00 AM,S,R,R2,909,12323,Not Specified,Male
